ID: 324, First Name: Felipe, Last Name: Cavalcante, Nick Name: , Team: Checkmat
ID: 325, First Name: Felipe, Last Name: Cesar, Nick Name: , Team: 
ID: 326, First Name: Felipe, Last Name: Costa, Nick Name: Felipinho, Team: Barbosa JJ
ID: 327, First Name: Felipe, Last Name: Pena, Nick Name: , Team: Brasa
ID: 328, First Name: Felipe, Last Name: Linhares, Nick Name: Preguiça, Team: Gracie Barra
ID: 329, First Name: Felipe, Last Name: Neto, Nick Name: Felipinho, Team: Alliance
ID: 330, First Name: Felipe, Last Name: Mota, Nick Name: Zicro, Team: Alliance
ID: 331, First Name: Felipe, Last Name: Silva, Nick Name: Gargamel, Team: Roger Gracie Academy
ID: 332, First Name: Fellipe, Last Name: Andrew, Nick Name: Bocao, Team: Infight
ID: 333, First Name: Fellipe, Last Name: Trovo, Nick Name: , Team: 
ID: 334, First Name: Frank, Last Name: Cespedes, Nick Name: , Team: Gracie Barra / Ushirobira JJ
ID: 335, First Name: Frank, Last Name: Rosenthal, Nick Name: , Team: Alliance
ID: 336, First Name: Fernando Augusto, Last Name: Silva, Nick Name: , Team: Renzo Gracie Academy
ID: 337, First Name: Fernando, Last Name: Di Piero, Nick Name: Terere, Team: Alliance
ID: 338, First Name: Fernando, Last Name: Marques, Nick Name: Soluço, Team: Alliance
ID: 339, First Name: Fernando, Last Name: Guimaraes, Nick Name: Boi, Team: Carlson Gracie
ID: 340, First Name: Fernando, Last Name: Monteiro, Nick Name: Pinduka, Team: Nova Uniao
ID: 341, First Name: Fernando, Last Name: Paradeda, Nick Name: , Team: Brazil 021
ID: 342, First Name: Fernando, Last Name: Pontes, Nick Name: , Team: 
ID: 343, First Name: Fernando, Last Name: Vieira, Nick Name: Margarida, Team: 
ID: 344, First Name: Fernando, Last Name: Aleluia, Nick Name: , Team: 
ID: 345, First Name: Fernanda, Last Name: Cristo, Nick Name: , Team: Brazil 021
ID: 346, First Name: Firas, Last Name: Zahabi, Nick Name: , Team: Evox
ID: 347, First Name: Flavio, Last Name: Almeida, Nick Name: , Team: TriStar Gym
ID: 348, First Name: Flavio, Last Name: Behring, Nick Name: Cachorrinho, Team: Gracie Barra
ID: 349, First Name: Flavio, Last Name: Junqueira, Nick Name: , Team: 
ID: 350, First Name: Flavio, Last Name: Vianna, Nick Name: , Team: Alliance
ID: 351, First Name: Francisco, Last Name: Cuneo, Nick Name: , Team: 
ID: 352, First Name: Francisco, Last Name: Albuquerque, Nick Name: , Team: 
ID: 353, First Name: Francisco, Last Name: Lo, Nick Name: Toco, Team: Nova Geracao
ID: 354, First Name: Francisco, Last Name: Fernandes , Nick Name: , Team: PSLPB Cicero Costha
ID: 355, First Name: Francisco, Last Name: Mansur, Nick Name: Chiquinho de Cuiaba, Team: Gracie Barra
ID: 356, First Name: Francisco, Last Name: Mendes, Nick Name: , Team: Kioto
ID: 357, First Name: Francisco, Last Name: Sa, Nick Name: Chico, Team: Checkmat
ID: 358, First Name: Fredson, Last Name: Paixao, Nick Name: , Team: SAS
ID: 359, First Name: Gabriel, Last Name: Almeida, Nick Name: , Team: 
ID: 360, First Name: Gabriel, Last Name: Arges, Nick Name: Tod, Team: Checkmat
ID: 361, First Name: Gabriel, Last Name: Costa, Nick Name: Frodo, Team: Gracie Barra
ID: 362, First Name: Gabriel, Last Name: Figueiro, Nick Name: Maranhao, Team: Guigo JJ
ID: 363, First Name: Gabriel, Last Name: Gaudio, Nick Name: , Team: Dream Art
ID: 364, First Name: Gabriel, Last Name: Gonzaga, Nick Name: , Team: GF Team
ID: 365, First Name: Gabriel, Last Name: Goulart, Nick Name: Napao, Team: 
ID: 366, First Name: Gabriel, Last Name: Henrique Oliveira, Nick Name: , Team: Alliance
ID: 367, First Name: Gabriel, Last Name: Lucas, Nick Name: , Team: Alliance
ID: 368, First Name: Gabriel, Last Name: Kitober, Nick Name: Fedor, Team: Checkmat
ID: 369, First Name: Gabriel, Last Name: Marangoni, Nick Name: , Team: 
ID: 370, First Name: Gabriel, Last Name: Marinho, Nick Name: , Team: Academia Marangoni
ID: 371, First Name: Gabriel, Last Name: Moraes, Nick Name: , Team: GF Team
ID: 372, First Name: Gabriel, Last Name: de Oliveira Haddad, Nick Name: , Team: 
ID: 373, First Name: Gabriel, Last Name: Rollo, Nick Name: Biel, Team: 
ID: 374, First Name: Gabriel, Last Name: Vella, Nick Name: Palito, Team: Checkmat
ID: 375, First Name: Gabriel, Last Name: Rainho, Nick Name: , Team: 
ID: 376, First Name: Gabriel, Last Name: Ribeiro, Nick Name: Biel, Team: GF Team
ID: 377, First Name: Gabriel, Last Name: Sousa, Nick Name: , Team: Brazil 021
ID: 378, First Name: Gabriel, Last Name: Volante, Nick Name: , Team: ZR Team
ID: 379, First Name: Gabriel, Last Name: Willcox, Nick Name: , Team: XCoach
ID: 380, First Name: Gabrieli, Last Name: Pessanha, Nick Name: , Team: 
ID: 381, First Name: Gabrieli, Last Name: Procopio, Nick Name: , Team: InFight
ID: 382, First Name: Gabriela, Last Name: Pereira, Nick Name: , Team: BTT
ID: 383, First Name: Gabriela, Last Name: Fechter, Nick Name: , Team: Vision
ID: 384, First Name: Gabrielle, Last Name: Garcia, Nick Name: , Team: Checkmat
ID: 385, First Name: Gabrielle, Last Name: McComb, Nick Name: Gabi, Team: Alliance
ID: 386, First Name: Garth, Last Name: Taylor, Nick Name: Gabi, Team: Gracie Humaita
ID: 387, First Name: Gary, Last Name: Tonon, Nick Name: , Team: 
ID: 388, First Name: Gastao, Last Name: Gracie, Nick Name: , Team: Renzo Gracie Academy
ID: 389, First Name: Geny, Last Name: Rebelo, Nick Name: , Team: Gracie JJ
ID: 390, First Name: Gerard, Last Name: Labinski, Nick Name: , Team: Academia Serrana
ID: 391, First Name: George, Last Name: Gracie, Nick Name: , Team: 
ID: 392, First Name: Geraldo, Last Name: Flores, Nick Name: Gato Ruivo, Team: Gracie JJ
ID: 393, First Name: Gerardi, Last Name: Rinaldi, Nick Name: , Team: 
ID: 394, First Name: Gezary, Last Name: Matuda, Nick Name: Jerry, Team: Renzo Gracie
ID: 395, First Name: Giancarlo, Last Name: Bodoni, Nick Name: , Team: American Top Team
ID: 396, First Name: Gianni, Last Name: Grippo, Nick Name: , Team: Alliance
ID: 397, First Name: Gilbert, Last Name: Burns, Nick Name: , Team: Alliance
ID: 398, First Name: Gilson, Last Name: Nunes, Nick Name: Durinho, Team: Atos
ID: 399, First Name: Giovanna, Last Name: Jara, Nick Name: Nenem, Team: Checkmat
ID: 400, First Name: Giulia, Last Name: Gregorut, Nick Name: , Team: Dream Art
ID: 401, First Name: Gordon, Last Name: Ryan, Nick Name: , Team: 
ID: 402, First Name: Grace, Last Name: Gundrum, Nick Name: , Team: Renzo Gracie Academy
ID: 403, First Name: Gregor, Last Name: Gracie, Nick Name: , Team: 10th Planet
ID: 404, First Name: Guilherme, Last Name: Bacha, Nick Name: , Team: Renzo Gracie
ID: 405, First Name: Guilherme, Last Name: Cascon, Nick Name: , Team: Checkmat
ID: 406, First Name: Guilherme, Last Name: Cordiviola, Nick Name: , Team: Brazil 021
ID: 407, First Name: Guilherme, Last Name: Mendes, Nick Name: , Team: GF Team
ID: 408, First Name: Guilherme, Last Name: Rocha, Nick Name: , Team: Atos
ID: 409, First Name: Gunnar, Last Name: Nelson, Nick Name: , Team: ZR Team
ID: 410, First Name: Gutemberg, Last Name: Pereira, Nick Name: , Team: 
ID: 411, First Name: Guthierry, Last Name: Barbosa, Nick Name: , Team: GF Team
ID: 412, First Name: Gustavo, Last Name: Campos, Nick Name: , Team: PRM Team / Carlson Gracie Academy
ID: 413, First Name: Gustavo, Last Name: Dantas, Nick Name: Guto, Team: Atos
ID: 414, First Name: Gustavo, Last Name: Maron, Nick Name: , Team: Nova Uniao
ID: 415, First Name: Gustavo, Last Name: Machado, Nick Name: , Team: Dream Art
ID: 416, First Name: Gustavo, Last Name: Batista, Nick Name: , Team: 
ID: 417, First Name: Gustavo, Last Name: Dias Elias, Nick Name: Braguinha, Team: Atos
ID: 418, First Name: Gustavo, Last Name: Pires, Nick Name: , Team: Gracie Humaita
ID: 419, First Name: Guybson, Last Name: Sa, Nick Name: Siri, Team: Gracie Barra
ID: 420, First Name: Gyalisson, Last Name: Freitas, Nick Name: , Team: SAS Team
ID: 421, First Name: Heath, Last Name: Pedigo, Nick Name: Hiago, Team: GF Team
ID: 422, First Name: Heather, Last Name: Raftery, Nick Name: , Team: Pedigo Submission Fighting
ID: 423, First Name: Hanette, Last Name: Staack, Nick Name: , Team: Atos
ID: 424, First Name: Harryson, Last Name: Pereira, Nick Name: , Team: Brazil 021
ID: 425, First Name: Helder, Last Name: Junior, Nick Name: , Team: Ataque Duplo
ID: 426, First Name: Helder, Last Name: Medeiros, Nick Name: Tropeco, Team: Fratres
ID: 427, First Name: Helio, Last Name: Gracie, Nick Name: SpongeBob, Team: 
ID: 428, First Name: Helio, Last Name: Moreira, Nick Name: , Team: Gracie JJ
ID: 429, First Name: Helio, Last Name: Vigio, Nick Name: Soneca, Team: 
ID: 430, First Name: Helton, Last Name: Jose Junior, Nick Name: , Team: Gracie Humaita
ID: 431, First Name: Helvecio, Last Name: Penna, Nick Name: , Team: PSLPB Cícero Costha
ID: 432, First Name: Henrique, Last Name: Cardoso, Nick Name: , Team: De La Riva
ID: 433, First Name: Henrique, Last Name: Machado, Nick Name: , Team: Ceconi JJ
ID: 434, First Name: Hiago, Last Name: Gama, Nick Name: , Team: ASLE
ID: 435, First Name: Higor, Last Name: Lima, Nick Name: , Team: Alliance
ID: 436, First Name: Hillary, Last Name: Williams, Nick Name: , Team: Kahwage Fight Team
ID: 437, First Name: Hiryu, Last Name: Niwa, Nick Name: Gringa, Team: WSMMA
ID: 438, First Name: Horlando, Last Name: Monteiro, Nick Name: , Team: AOJ
ID: 439, First Name: Huanderson, Last Name: Pavao, Nick Name: , Team: Kimura/Nova União
ID: 440, First Name: Hugo, Last Name: Marques, Nick Name: , Team: GF Team
ID: 441, First Name: Humberto, Last Name: Silveira, Nick Name: , Team: Soul Fighters
ID: 442, First Name: Hunter, Last Name: Ewald, Nick Name: , Team: Shiozawa
ID: 443, First Name: Hygor, Last Name: Brito, Nick Name: , Team: 
ID: 444, First Name: Ian, Last Name: Behring, Nick Name: , Team: PSLPB
ID: 445, First Name: Ian, Last Name: Mcpherson, Nick Name: , Team: 
ID: 446, First Name: Ian, Last Name: Sanders, Nick Name: , Team: Alliance
ID: 447, First Name: Ida, Last Name: Hansson, Nick Name: , Team: RFBJJ
ID: 448, First Name: Iasmin, Last Name: Casser, Nick Name: , Team: Checkmat
ID: 449, First Name: Igor, Last Name: Feliz, Nick Name: , Team: AOJ
ID: 450, First Name: Igor, Last Name: Rodrigues, Nick Name: , Team: Future School Of Jiu-Jitsu
ID: 451, First Name: Igor, Last Name: Silva, Nick Name: Baixinho, Team: Checkmat
ID: 452, First Name: Igor, Last Name: Paiva, Nick Name: , Team: GF Team
ID: 453, First Name: Igor, Last Name: Schneider, Nick Name: , Team: Soul Fighters
ID: 454, First Name: Igor, Last Name: Tanabe, Nick Name: Tigrao, Team: New School Brotherhood
ID: 455, First Name: Igor, Last Name: Verissimo, Nick Name: , Team: Igloo BJJ
ID: 456, First Name: Inacio, Last Name: Neto, Nick Name: , Team: 
ID: 457, First Name: Ingridd, Last Name: Alves, Nick Name: , Team: Gracie Barra
ID: 458, First Name: Israel, Last Name: Sousa, Nick Name: , Team: 
ID: 459, First Name: Italo, Last Name: Lins, Nick Name: , Team: GF Team
ID: 460, First Name: Italo, Last Name: Moura, Nick Name: , Team: GF Team
ID: 461, First Name: Itallo, Last Name: Vilardo, Nick Name: , Team: Unity - PSLPB
ID: 462, First Name: Isaque, Last Name: Bahiense, Nick Name: , Team: 
ID: 463, First Name: Iseong, Last Name: Jang, Nick Name: , Team: Dream Art
ID: 464, First Name: Ismael, Last Name: Santos, Nick Name: , Team: Wire JJ
ID: 465, First Name: Ivan, Last Name: Gomes, Nick Name: , Team: GF Team
ID: 466, First Name: Ivaniel, Last Name: Oliveira, Nick Name: , Team: 
ID: 467, First Name: Jackson, Last Name: Douglas, Nick Name: , Team: Atos
ID: 468, First Name: Jackson, Last Name: Sousa, Nick Name: , Team: Checkmat
ID: 469, First Name: Jackson, Last Name: Nagai, Nick Name: Jack, Team: Checkmat
ID: 470, First Name: Jacob, Last Name: Couch, Nick Name: , Team: Checkmat
ID: 471, First Name: Jaqueline, Last Name: Amorim, Nick Name: , Team: 
ID: 472, First Name: Jair, Last Name: Lourenco, Nick Name: , Team: Checkmat
ID: 473, First Name: Jake, Last Name: Ferrara, Nick Name: , Team: Nova Uniao - Kimura
ID: 474, First Name: Jake, Last Name: Mackenzie, Nick Name: , Team: GF Team
ID: 475, First Name: Jake, Last Name: Watson, Nick Name: , Team: 
ID: 476, First Name: Jakub, Last Name: Zajkowski, Nick Name: , Team: Maracaba BJJ
ID: 477, First Name: James, Last Name: Brasco, Nick Name: , Team: 
ID: 478, First Name: James, Last Name: Harbison, Nick Name: , Team: BJJ Center
ID: 479, First Name: James, Last Name: Puopolo, Nick Name: Jah, Team: Lloyd Irvin
ID: 480, First Name: Janni, Last Name: Larsson, Nick Name: , Team: Gracie Humaita
ID: 481, First Name: Janaina, Last Name: Lebre, Nick Name: , Team: Checkmat
ID: 482, First Name: Jansen, Last Name: Gomes, Nick Name: , Team: Gracie Humaita
ID: 483, First Name: Jasmine, Last Name: Rocha, Nick Name: Nenego, Team: Checkmat
ID: 484, First Name: Jason, Last Name: Rau, Nick Name: , Team: Vagner Rocha MA
ID: 485, First Name: Jeferson, Last Name: Guaresi, Nick Name: , Team: Team Serra
ID: 486, First Name: Jefferson, Last Name: Moura, Nick Name: , Team: Unity JJ
ID: 487, First Name: Jake, Last Name: Shields, Nick Name: , Team: Gracie Barra
ID: 488, First Name: Jean Jacques , Last Name: Machado, Nick Name: , Team: Gracie Elite
ID: 489, First Name: Jean, Last Name: Kleber, Nick Name: , Team: Machado JJ
ID: 490, First Name: Jeff, Last Name: Glover, Nick Name: , Team: Kimura
ID: 491, First Name: Jeff, Last Name: Joslin, Nick Name: Pipelayer, Team: Paragon
ID: 492, First Name: Jena, Last Name: Bishop, Nick Name: , Team: 
ID: 493, First Name: Jeremy, Last Name: Arel, Nick Name: , Team: Gracie Humaita
ID: 494, First Name: Jeremy, Last Name: Jackson, Nick Name: Gerbil, Team: 
ID: 495, First Name: Jeremy, Last Name: Skinner, Nick Name: , Team: CTA
ID: 496, First Name: Jessa, Last Name: Khan, Nick Name: , Team: Absolute MMA
ID: 497, First Name: Jesse, Last Name: Urholin, Nick Name: , Team: AOJ
ID: 498, First Name: Jessica, Last Name: Caroline, Nick Name: , Team: Alliance
ID: 499, First Name: Jessica Cristina, Last Name: Santos, Nick Name: , Team: PAX JJ
ID: 500, First Name: Jessica, Last Name: Flowers, Nick Name: , Team: Elite BJJ
ID: 501, First Name: Jessica, Last Name: Swanson, Nick Name: Oliveira, Team: Gracie Barra
ID: 502, First Name: Jhenifer, Last Name: Aquino, Nick Name: , Team: Soul Fighters
ID: 503, First Name: Joao, Last Name: Assis, Nick Name: , Team: Atos
ID: 504, First Name: Joao, Last Name: Cizeski, Nick Name: , Team: Checkmat
ID: 505, First Name: Joao, Last Name: Costa, Nick Name: , Team: FP Team
ID: 506, First Name: Joao, Last Name: Faria, Nick Name: , Team: Fight Sports
ID: 507, First Name: Joao, Last Name: Mendes, Nick Name: Johnny, Team: Gracie Humaita
ID: 508, First Name: Joao, Last Name: Miyao, Nick Name: Bisnaga, Team: Atos
ID: 509, First Name: Joao Gabriel, Last Name: Rocha, Nick Name: , Team: PSLPB
ID: 510, First Name: Joao Paulo, Last Name: Neto, Nick Name: , Team: Double Five
ID: 511, First Name: Joao, Last Name: Roque, Nick Name: , Team: Alliance
ID: 512, First Name: Joao, Last Name: Zeferino, Nick Name: , Team: Nova Uniao
ID: 513, First Name: Joao Alberto , Last Name: Barreto, Nick Name: , Team: Gracie Floripa
ID: 514, First Name: Joao Paulo, Last Name: Oliveira, Nick Name: , Team: 
ID: 515, First Name: Joe, Last Name: Baize, Nick Name: Jones, Team: Strauch Jiu Jitsu
ID: 516, First Name: Joe, Last Name: Moreira, Nick Name: , Team: Ocean County BJJ
ID: 517, First Name: Joel, Last Name: Gingery, Nick Name: , Team: 
ID: 518, First Name: Joel, Last Name: Tudor, Nick Name: , Team: Memphis Judo + BJJ
ID: 519, First Name: Jorge, Last Name: Britto, Nick Name: , Team: 
ID: 520, First Name: Jorge, Last Name: Patino, Nick Name: , Team: Jiu-Jitsu For Life Team
ID: 521, First Name: John, Last Name: Danaher, Nick Name: Macaco, Team: Macaco Gold Team
ID: 522, First Name: John, Last Name: Combs, Nick Name: , Team: Renzo Gracie
ID: 523, First Name: John, Last Name: Crouch, Nick Name: , Team: Easton Training Centre
ID: 524, First Name: John, Last Name: Kavanagh, Nick Name: , Team: MMA Lab
ID: 525, First Name: John, Last Name: Frankl , Nick Name: , Team: SBG
ID: 526, First Name: John, Last Name: Lewis, Nick Name: , Team: Straight Blast Gym
ID: 527, First Name: John, Last Name: Salter, Nick Name: , Team: Nova Uniao
ID: 528, First Name: John, Last Name: Will, Nick Name: , Team: Salty Dog JJ
ID: 529, First Name: Johnif, Last Name: Rocha, Nick Name: , Team: 
ID: 530, First Name: Johnny, Last Name: Tama, Nick Name: , Team: Cicero Costha
ID: 531, First Name: Jon, Last Name: Blank, Nick Name: , Team: Studio 76
ID: 532, First Name: Jonata, Last Name: Gomes, Nick Name: , Team: 10th Planet
ID: 533, First Name: Jonatha, Last Name: Alves, Nick Name: Be, Team: Checkmat
ID: 534, First Name: Jonathan, Last Name: Calestine, Nick Name: , Team: Atos
ID: 535, First Name: Jonathan, Last Name: Thomas, Nick Name: Jon, Team: Renzo Gracie Academy
ID: 536, First Name: Jonatas, Last Name: Gurgel, Nick Name: , Team: Valhalla BJJ
ID: 537, First Name: Jonas, Last Name: Andrade, Nick Name: Tagarela, Team: American Top Team
ID: 538, First Name: Jonatas, Last Name: Novaes, Nick Name: , Team: PSLPB
ID: 539, First Name: Jonnatas, Last Name: Gracie, Nick Name: , Team: Channel Islands JJ
ID: 540, First Name: Jordan, Last Name: Vaisman, Nick Name: , Team: Atos
ID: 541, First Name: Jose, Last Name: Aldo, Nick Name: , Team: Art Of Jiu-Jitsu
ID: 542, First Name: Jose, Last Name: Carlos Granja, Nick Name: Juninho, Team: Nova Uniao
ID: 543, First Name: Jose, Last Name: Carlos Sousa, Nick Name: , Team: Kimura / Nova Uniao
ID: 544, First Name: Jose, Last Name: Leao Teixeira, Nick Name: , Team: GF Team
ID: 545, First Name: Jose, Last Name: Junior, Nick Name: Ze Beleza, Team: Escola de Jiu Jitsu
ID: 546, First Name: Jose, Last Name: Marcello, Nick Name: , Team: 
ID: 547, First Name: Jose Mario, Last Name: Queiroga, Nick Name: Ze, Team: Icon JJ
ID: 548, First Name: Jose Mario, Last Name: Sperry, Nick Name: Esfiha, Team: 
ID: 549, First Name: Jose, Last Name: Olimpio, Nick Name: Ze, Zen Machine, Ze Maquina, Team: Brazilian Top Team
ID: 550, First Name: Josef, Last Name: Manuel, Nick Name: Ze Radiola, Team: Gracie Barra
ID: 551, First Name: Joseph, Last Name: Dierkhising, Nick Name: Ze Cobra, Team: Nova Uniao
ID: 552, First Name: Josh, Last Name: Griffiths, Nick Name: Joe, Team: 
ID: 553, First Name: Josh, Last Name: Hinger, Nick Name: , Team: Clockwork JJ
ID: 554, First Name: Joshua, Last Name: Cisneros, Nick Name: , Team: Atos
ID: 555, First Name: Juan Caio, Last Name: Kamezawa, Nick Name: , Team: Cleber JJ / Elite Team
ID: 556, First Name: Juan Miguel, Last Name: Iturralde, Nick Name: , Team: Alliance
ID: 557, First Name: Juan, Last Name: Lopes da Silva, Nick Name: , Team: Alliance
ID: 558, First Name: Julio, Last Name: dos Anjos Junior, Nick Name: , Team: Prime Team
ID: 559, First Name: Julio, Last Name: Cesar, Nick Name: , Team: 
ID: 560, First Name: Julio, Last Name: Fernandez, Nick Name: , Team: GF Team
ID: 561, First Name: Julius, Last Name: Park, Nick Name: Foca, Team: BJJ Revolution
ID: 562, First Name: Julia, Last Name: Alves, Nick Name: , Team: Crazy 88
ID: 563, First Name: Julia, Last Name: Boscher, Nick Name: , Team: GF Team
ID: 564, First Name: Juliana, Last Name: Borges, Nick Name: , Team: 
ID: 565, First Name: Jurandir, Last Name: Conceicao, Nick Name: , Team: 
ID: 566, First Name: Jurandir, Last Name: Moura, Nick Name: , Team: G13
ID: 567, First Name: Justin, Last Name: Rader, Nick Name: , Team: 
ID: 568, First Name: JW, Last Name: Wright, Nick Name: , Team: 
ID: 569, First Name: Jurandir, Last Name: Moura, Nick Name: , Team: Gracie Humaita
ID: 570, First Name: Jonathan, Last Name: Torres, Nick Name: , Team: 
ID: 571, First Name: Kacie, Last Name: Tan, Nick Name: JT, Team: Atos
ID: 572, First Name: Kauan, Last Name: Barboza, Nick Name: , Team: Fortitude BJJ
ID: 573, First Name: Keenan, Last Name: Cornelius, Nick Name: , Team: Checkmat
ID: 574, First Name: Keith, Last Name: Krikorian, Nick Name: , Team: Atos
ID: 575, First Name: Keith, Last Name: McKenzie, Nick Name: , Team: 10th Planet
ID: 576, First Name: Gerry, Last Name: Costa, Nick Name: , Team: Checkmat
ID: 577, First Name: Kade, Last Name: Ruotolo, Nick Name: Kid Pelligro, Team: 
ID: 578, First Name: Kaiser, Last Name: Girao, Nick Name: , Team: Atos
ID: 579, First Name: Karel, Last Name: Pravec, Nick Name: , Team: Checkmat
ID: 580, First Name: Kauane, Last Name: Silva, Nick Name: Silver Fox, Team: Renzo Gracie Academy
ID: 581, First Name: Kaynan, Last Name: Duarte, Nick Name: , Team: Fight Sports
ID: 582, First Name: Kendall, Last Name: Reusing, Nick Name: , Team: Atos
ID: 583, First Name: Kennedy, Last Name: Maciel, Nick Name: , Team: Gracie Barra
ID: 584, First Name: Kieran, Last Name: Kichuk, Nick Name: Cobrinha Junior, Team: Alliance
ID: 585, First Name: Kit, Last Name: Dale, Nick Name: , Team: Team Lloyd Irvin
ID: 586, First Name: Kira, Last Name: Sung, Nick Name: , Team: 
ID: 587, First Name: Kjetil, Last Name: Lydvo, Nick Name: , Team: Seorae JJ
ID: 588, First Name: Kody, Last Name: Steele, Nick Name: , Team: Frontline
ID: 589, First Name: Koji, Last Name: Shibamoto, Nick Name: , Team: Checkmat
ID: 590, First Name: Kyra, Last Name: Gracie, Nick Name: , Team: Tri Force
ID: 591, First Name: Kristen, Last Name: Martin, Nick Name: , Team: 
ID: 592, First Name: Kristin, Last Name: Mikkelson, Nick Name: , Team: Brazil 021
ID: 593, First Name: Kron, Last Name: Gracie, Nick Name: , Team: Brazil 021
ID: 594, First Name: Kristof, Last Name: Szucs, Nick Name: , Team: 
ID: 595, First Name: Kayron, Last Name: Gracie, Nick Name: , Team: Gracie Barra
ID: 596, First Name: Kurt, Last Name: Osiander, Nick Name: , Team: Gracie Barra
ID: 597, First Name: Kyle, Last Name: Boehm, Nick Name: , Team: Ralph Gracie
ID: 598, First Name: Kleber, Last Name: Oliveira, Nick Name: , Team: 10th Planet
ID: 599, First Name: Lachlan, Last Name: Giles, Nick Name: Buiu, Team: Gracie Barra
ID: 600, First Name: Larissa, Last Name: Campos, Nick Name: , Team: Absolute MMA
ID: 601, First Name: Larissa, Last Name: Dias, Nick Name: , Team: Gracie Humaita
ID: 602, First Name: Larissa, Last Name: Paes, Nick Name: , Team: 
ID: 603, First Name: Laercio, Last Name: Fernandes, Nick Name: , Team: Gordo JJ
ID: 604, First Name: Laura, Last Name: Barker, Nick Name: , Team: Team Oyama
ID: 605, First Name: Laurence, Last Name: Cousin Fouillat, Nick Name: , Team: Gracie Barra
ID: 606, First Name: Leandro, Last Name: Escobar, Nick Name: , Team: 
ID: 607, First Name: Leandro, Last Name: Lima, Nick Name: Tatu, Team: 
ID: 608, First Name: Leandro, Last Name: Lo, Nick Name: Rounaud, Team: Fratres
ID: 609, First Name: Leandro, Last Name: Lora, Nick Name: , Team: NS Brotherhood
ID: 610, First Name: Leandro, Last Name: Martins, Nick Name: , Team: Brazil 021
ID: 611, First Name: Leandro, Last Name: Nyza, Nick Name: Leu, Team: Checkmat
ID: 612, First Name: Leon, Last Name: Brito, Nick Name: , Team: Nova Uniao
ID: 613, First Name: Leon, Last Name: Larman, Nick Name: , Team: BTT
ID: 614, First Name: Levi, Last Name: Jones-Leary, Nick Name: , Team: CTA
ID: 615, First Name: Livia, Last Name: Gluchowska, Nick Name: Xanadu, Levizao, Team: Unity JJ
ID: 616, First Name: Livio, Last Name: Ribeiro, Nick Name: , Team: Maromba
ID: 617, First Name: Luca, Last Name: Anacoreta, Nick Name: Galinho, Team: Ares JJ
ID: 618, First Name: Laurah, Last Name: Hallock, Nick Name: , Team: Aeterna Jiu Jitsu
ID: 619, First Name: Leonardo, Last Name: Arruda, Nick Name: , Team: GF Team
ID: 620, First Name: Leonardo, Last Name: Castello Branco, Nick Name: , Team: Guigo JJ
ID: 621, First Name: Leonardo, Last Name: Davila, Nick Name: , Team: Brasa
ID: 622, First Name: Leonardo, Last Name: Lara, Nick Name: , Team: Atos
ID: 623, First Name: Leonardo, Last Name: Leite, Nick Name: , Team: Almeida JJ / Atos
ID: 624, First Name: Leonardo, Last Name: Nogueira, Nick Name: , Team: Alliance
ID: 625, First Name: Leonardo, Last Name: Mario, Nick Name: , Team: Alliance
ID: 626, First Name: Leonardo, Last Name: Pecanha, Nick Name: , Team: PSLPB Cicero Costha
ID: 627, First Name: Leonardo, Last Name: Saggioro, Nick Name: , Team: 
ID: 628, First Name: Leonardo, Last Name: Santos, Nick Name: Cascao, Team: BTT
ID: 629, First Name: Leonardo, Last Name: Silva, Nick Name: , Team: Nova Uniao
ID: 630, First Name: Leonardo, Last Name: Vieira, Nick Name: , Team: GF Team
ID: 631, First Name: Leticia, Last Name: Ribeiro, Nick Name: Leozinho, Team: Checkmat
ID: 632, First Name: Lloyd, Last Name: Irvin, Nick Name: , Team: Gracie Humaita
ID: 633, First Name: Luana, Last Name: Alzuguir, Nick Name: , Team: Lloyd Irvin
ID: 634, First Name: Luan, Last Name: Andrei, Nick Name: , Team: Alliance
ID: 635, First Name: Luan, Last Name: Azevedo, Nick Name: , Team: R1ng
ID: 636, First Name: Luan, Last Name: Carvalho, Nick Name: , Team: PSLPB
ID: 637, First Name: Louie, Last Name: Cercedez, Nick Name: , Team: Nova Uniao
ID: 638, First Name: Lucas, Last Name: Alves, Nick Name: , Team: Ronin BJJ
ID: 639, First Name: Lucas, Last Name: Gualberto, Nick Name: , Team: Alliance
ID: 640, First Name: Lucas, Last Name: Lepri, Nick Name: Simba, Team: Dream Art / Alliance
ID: 641, First Name: Luccas, Last Name: Lira, Nick Name: , Team: Alliance
ID: 642, First Name: Lucas, Last Name: Leite, Nick Name: , Team: 
ID: 643, First Name: Lucas, Last Name: Lisboa, Nick Name: , Team: Checkmat
ID: 644, First Name: Lucas, Last Name: Rocha, Nick Name: , Team: Fight Sports
ID: 645, First Name: Lucas, Last Name: Daniel Barbosa, Nick Name: , Team: ZR Team
ID: 646, First Name: Lucas, Last Name: Pinheiro, Nick Name: Hulk, Team: Atos
ID: 647, First Name: Lucas, Last Name: Protasio, Nick Name: Bad Boy, Team: Checkmat
ID: 648, First Name: Lucas, Last Name: Rodrigues, Nick Name: , Team: Checkmat
ID: 649, First Name: Lucas, Last Name: Norat, Nick Name: , Team: 
ID: 650, First Name: Lucas, Last Name: Valente, Nick Name: , Team: Gracie Barra
ID: 651, First Name: Lucas, Last Name: Sachs, Nick Name: , Team: Gracie Barra
